Fund_Name,Month,Date,NAV,Monthly_Return,Monthly_Return_Percent
ICICI Prudential Nifty 50 ETF,January,2019-01-31,112.7734,-0.0019991274282230576,-0.19991274282230576
ICICI Prudential Nifty 50 ETF,February,2019-02-28,112.5216,-0.0022327960316882445,-0.22327960316882445
ICICI Prudential Nifty 50 ETF,March,2019-03-29,121.2318,0.07740913744561051,7.740913744561051
ICICI Prudential Nifty 50 ETF,April,2019-04-30,122.5116,0.010556636130124142,1.0556636130124142
ICICI Prudential Nifty 50 ETF,May,2019-05-31,124.5021,0.01624744105864262,1.624744105864262
ICICI Prudential Nifty 50 ETF,June,2019-06-28,123.3659,-0.009125950485975753,-0.9125950485975753
ICICI Prudential Nifty 50 ETF,July,2019-07-31,116.6777,-0.05421433313419666,-5.421433313419666
ICICI Prudential Nifty 50 ETF,August,2019-08-30,115.94,-0.0063225449250371435,-0.6322544925037143
ICICI Prudential Nifty 50 ETF,September,2019-09-30,120.6808,0.04089011557702271,4.089011557702271
ICICI Prudential Nifty 50 ETF,October,2019-10-31,125.1362,0.03691888021955436,3.691888021955436
ICICI Prudential Nifty 50 ETF,November,2019-11-29,127.0185,0.015042010225658098,1.5042010225658098
ICICI Prudential Nifty 50 ETF,December,2019-12-31,128.2112,0.009389970752291976,0.9389970752291976
ICICI Prudential Nifty 50 ETF,January,2020-01-31,126.0814,-0.0166116532721009,-1.6611653272100901
ICICI Prudential Nifty 50 ETF,February,2020-02-28,118.1078,-0.06324168354729565,-6.324168354729565
ICICI Prudential Nifty 50 ETF,March,2020-03-31,90.7486,-0.23164600475159136,-23.164600475159137
ICICI Prudential Nifty 50 ETF,April,2020-04-30,104.0328,0.14638462742124947,14.638462742124947
ICICI Prudential Nifty 50 ETF,May,2020-05-29,101.1755,-0.027465376304396272,-2.746537630439627
ICICI Prudential Nifty 50 ETF,June,2020-06-30,108.8206,0.07556275975903248,7.556275975903248
ICICI Prudential Nifty 50 ETF,July,2020-07-31,117.162,0.07665276611229865,7.665276611229865
ICICI Prudential Nifty 50 ETF,August,2020-08-31,120.6164,0.02948396237687989,2.948396237687989
ICICI Prudential Nifty 50 ETF,September,2020-09-30,119.1564,-0.012104489936691776,-1.2104489936691776
ICICI Prudential Nifty 50 ETF,October,2020-10-30,123.5421,0.03680624792289788,3.6806247922897883
ICICI Prudential Nifty 50 ETF,November,2020-11-27,137.6468,0.11416917795634052,11.416917795634053
ICICI Prudential Nifty 50 ETF,December,2020-12-31,148.4212,0.07827570274063755,7.827570274063755
ICICI Prudential Nifty 50 ETF,January,2021-01-29,144.7772,-0.02455174867202259,-2.455174867202259
ICICI Prudential Nifty 50 ETF,February,2021-02-26,154.4986,0.06714731325098167,6.714731325098167
ICICI Prudential Nifty 50 ETF,March,2021-03-31,156.2971,0.011640882182751167,1.1640882182751167
ICICI Prudential Nifty 50 ETF,April,2021-04-30,155.7305,-0.003625147235617243,-0.3625147235617243
ICICI Prudential Nifty 50 ETF,May,2021-05-31,166.14,0.06684303973852246,6.684303973852246
ICICI Prudential Nifty 50 ETF,June,2021-06-30,168.0131,0.011274226555916922,1.1274226555916922
ICICI Prudential Nifty 50 ETF,July,2021-07-30,168.7369,0.004307997412106523,0.43079974121065234
ICICI Prudential Nifty 50 ETF,August,2021-08-31,183.4573,0.08723877231358412,8.723877231358411
ICICI Prudential Nifty 50 ETF,September,2021-09-30,188.7342,0.028763641457712374,2.8763641457712374
ICICI Prudential Nifty 50 ETF,October,2021-10-29,189.5517,0.004331488410685536,0.43314884106855356
ICICI Prudential Nifty 50 ETF,November,2021-11-30,182.2756,-0.03838583352193625,-3.8385833521936252
ICICI Prudential Nifty 50 ETF,December,2021-12-31,186.3043,0.022102245171597312,2.2102245171597312
ICICI Prudential Nifty 50 ETF,January,2022-01-31,186.1933,-0.0005957994528307253,-0.05957994528307253
ICICI Prudential Nifty 50 ETF,February,2022-02-28,180.6458,-0.029794305165653068,-2.9794305165653068
ICICI Prudential Nifty 50 ETF,March,2022-03-31,187.8639,0.03995719800847852,3.9957198008478523
ICICI Prudential Nifty 50 ETF,April,2022-04-29,184.0391,-0.020359419771440956,-2.0359419771440956
ICICI Prudential Nifty 50 ETF,May,2022-05-31,179.1707,-0.026453074373869345,-2.6453074373869345
ICICI Prudential Nifty 50 ETF,June,2022-06-30,170.7514,-0.04699038403042477,-4.699038403042477
ICICI Prudential Nifty 50 ETF,July,2022-07-29,185.9209,0.08883968154873112,8.883968154873113
ICICI Prudential Nifty 50 ETF,August,2022-08-30,192.8158,0.03708512598637381,3.7085125986373813
ICICI Prudential Nifty 50 ETF,September,2022-09-30,185.5954,-0.03744713866809657,-3.744713866809657
ICICI Prudential Nifty 50 ETF,October,2022-10-31,195.77,0.05482140182353645,5.482140182353645
ICICI Prudential Nifty 50 ETF,November,2022-11-30,203.9324,0.04169382438575875,4.169382438575875
ICICI Prudential Nifty 50 ETF,December,2022-12-30,196.8296,-0.03482918849579564,-3.4829188495795638
ICICI Prudential Nifty 50 ETF,January,2023-01-31,192.0417,-0.024325101509122704,-2.4325101509122704
ICICI Prudential Nifty 50 ETF,February,2023-02-28,188.2917,-0.019527008977737625,-1.9527008977737625
ICICI Prudential Nifty 50 ETF,March,2023-03-31,188.8898,0.003176454405584561,0.3176454405584561
ICICI Prudential Nifty 50 ETF,April,2023-04-28,196.635,0.04100380221695388,4.100380221695388
ICICI Prudential Nifty 50 ETF,May,2023-05-31,202.2647,0.028630203168306778,2.863020316830678
ICICI Prudential Nifty 50 ETF,June,2023-06-30,209.7228,0.03687296893625036,3.687296893625036
ICICI Prudential Nifty 50 ETF,July,2023-07-31,216.1475,0.030634246729492443,3.0634246729492443
ICICI Prudential Nifty 50 ETF,August,2023-08-31,211.1731,-0.023013914109577982,-2.301391410957798
ICICI Prudential Nifty 50 ETF,September,2023-09-29,215.377,0.019907365095270135,1.9907365095270135
ICICI Prudential Nifty 50 ETF,October,2023-10-31,209.4703,-0.027424933953021924,-2.7424933953021924
ICICI Prudential Nifty 50 ETF,November,2023-11-30,221.1807,0.05590482278394604,5.590482278394604
ICICI Prudential Nifty 50 ETF,December,2023-12-29,238.7294,0.07934100940995292,7.934100940995292
ICICI Prudential Nifty 50 ETF,January,2024-01-31,238.773,0.0001826335591679218,0.01826335591679218
ICICI Prudential Nifty 50 ETF,February,2024-02-29,241.9128,0.013149727984319792,1.3149727984319792
ICICI Prudential Nifty 50 ETF,March,2024-03-31,245.6935,0.015628358648240193,1.5628358648240193
ICICI Prudential Nifty 50 ETF,April,2024-04-30,248.7495,0.012438261492469405,1.2438261492469405
ICICI Prudential Nifty 50 ETF,May,2024-05-31,248.808,0.00023517635211312005,0.023517635211312005
ICICI Prudential Nifty 50 ETF,June,2024-06-28,265.5808,0.06741262338831566,6.741262338831566
ICICI Prudential Nifty 50 ETF,July,2024-07-31,276.1604,0.03983571101525407,3.983571101525407
ICICI Prudential Nifty 50 ETF,August,2024-08-30,279.8994,0.01353923299647608,1.353923299647608
ICICI Prudential Nifty 50 ETF,September,2024-09-30,286.2541,0.022703514191170004,2.2703514191170004
ICICI Prudential Nifty 50 ETF,October,2024-10-31,268.7424,-0.06117536831786874,-6.1175368317868735
ICICI Prudential Nifty 50 ETF,November,2024-11-29,268.0503,-0.0025753286418517263,-0.2575328641851726
ICICI Prudential Nifty 50 ETF,December,2024-12-31,262.6441,-0.020168602683899306,-2.0168602683899306
ICICI Prudential Nifty 50 ETF,January,2025-01-31,261.4658,-0.0044862991401671826,-0.44862991401671826
ICICI Prudential Nifty 50 ETF,February,2025-02-28,246.3458,-0.05782783063788843,-5.782783063788843
ICICI Prudential Nifty 50 ETF,March,2025-03-31,261.8732,0.06303091020833307,6.303091020833307
ICICI Prudential Nifty 50 ETF,April,2025-04-30,270.9914,0.0348191414776311,3.48191414776311
ICICI Prudential Nifty 50 ETF,May,2025-05-30,276.2004,0.019222012211457695,1.9222012211457695
ICICI Prudential Nifty 50 ETF,June,2025-06-30,285.471,0.03356475950071025,3.356475950071025
ICICI Prudential Nifty 50 ETF,July,2025-07-31,277.5837,-0.027629076158348753,-2.7629076158348753
ICICI Prudential Nifty 50 ETF,August,2025-08-29,274.2254,-0.012098332863205052,-1.2098332863205052
ICICI Prudential Nifty 50 ETF,September,2025-09-30,276.3204,0.007639700771701063,0.7639700771701063
ICICI Prudential Nifty 50 ETF,October,2025-10-31,289.0775,0.046167782038532,4.6167782038532
ICICI Prudential Nifty 50 ETF,November,2025-11-28,294.6088,0.019134315192292695,1.9134315192292695
ICICI Prudential Nifty 50 ETF,December,2025-12-31,293.7786,-0.0028179742085097104,-0.28179742085097104
ICICI Prudential Nifty 50 ETF,January,2026-01-30,284.8534,-0.030380701657642728,-3.038070165764273
ICICI Prudential Nifty 50 ETF,February,2026-02-27,283.3961,-0.0051159649138821095,-0.511596491388211
ICICI Prudential Nifty 50 ETF,March,2026-03-31,251.3677,-0.11301637531356279,-11.30163753135628
ICICI Prudential Nifty 50 ETF,April,2026-04-30,270.1812,0.07484454048789879,7.484454048789879
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,September,2015-09-30,10.3287,,
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,October,2015-10-30,10.4883,0.015452089808010827,1.5452089808010827
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,November,2015-11-30,10.3198,-0.016065520627747132,-1.6065520627747132
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,December,2015-12-31,10.3261,0.0006104769472277116,0.06104769472277116
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,January,2016-01-29,9.8306,-0.047985202545007266,-4.798520254500726
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,February,2016-02-29,9.0924,-0.07509205948772213,-7.5092059487722125
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,March,2016-03-31,10.0957,0.11034490343583658,11.03449034358366
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,April,2016-04-29,10.2344,0.01373852234119477,1.373852234119477
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,May,2016-05-31,10.6501,0.0406179160478386,4.06179160478386
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,June,2016-06-30,10.8482,0.01860076431207225,1.8600764312072249
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,July,2016-07-29,11.3163,0.043150015670802455,4.3150015670802455
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,August,2016-08-31,11.5134,0.017417353728692353,1.7417353728692353
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,September,2016-09-30,11.2824,-0.020063578091614964,-2.0063578091614964
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,October,2016-10-28,11.3219,0.003501028150038943,0.3501028150038943
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,November,2016-11-30,10.7919,-0.04681193085966129,-4.681193085966129
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,December,2016-12-30,10.7377,-0.005022285232442858,-0.5022285232442858
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,January,2017-01-31,11.2254,0.04541941011576034,4.541941011576034
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,February,2017-02-28,11.6461,0.03747750636948344,3.7477506369483438
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,March,2017-03-31,12.0355,0.03343608590000091,3.343608590000091
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,April,2017-04-28,12.2007,0.013726060404636087,1.3726060404636087
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,May,2017-05-31,12.6113,0.033653806748793036,3.3653806748793036
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,June,2017-06-30,12.5214,-0.007128527590335665,-0.7128527590335665
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,July,2017-07-31,13.279,0.06050441643905624,6.050441643905624
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,August,2017-08-31,13.077,-0.015211988854582414,-1.5211988854582414
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,September,2017-09-29,12.9,-0.01353521449873818,-1.353521449873818
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,October,2017-10-31,13.6204,0.05584496124031002,5.584496124031002
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,November,2017-11-30,13.4759,-0.010609086370444443,-1.0609086370444443
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,December,2017-12-29,13.8688,0.029155752120452183,2.9155752120452183
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,January,2018-01-31,14.5171,0.046745212275034476,4.674521227503448
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,February,2018-02-28,13.8279,-0.04747504666910052,-4.747504666910052
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,March,2018-03-28,13.3454,-0.034893223121370553,-3.4893223121370553
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,April,2018-04-30,14.1565,0.060777496365789,6.0777496365789
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,May,2018-05-31,14.1767,0.001426906368099612,0.1426906368099612
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,June,2018-06-29,14.1732,-0.00024688397158723063,-0.024688397158723063
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,July,2018-07-31,15.036,0.06087545508424341,6.087545508424341
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,August,2018-08-31,15.4763,0.02928305400372433,2.928305400372433
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,September,2018-09-28,14.4849,-0.06405923896538579,-6.405923896538579
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,October,2018-10-31,13.7731,-0.049140829415460274,-4.914082941546027
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,November,2018-11-30,14.415,0.04660533939345535,4.660533939345535
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,December,2018-12-31,14.3993,-0.001089143253555247,-0.1089143253555247
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,January,2019-01-31,14.367,-0.0022431645982790016,-0.22431645982790016
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,February,2019-02-28,14.3317,-0.0024570195587110266,-0.24570195587110266
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,March,2019-03-29,15.4376,0.07716460712964968,7.716460712964968
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,April,2019-04-30,15.5986,0.010429082240762888,1.0429082240762888
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,May,2019-05-31,15.8464,0.015886041054966382,1.5886041054966382
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,June,2019-06-28,15.6998,-0.00925131260096923,-0.925131260096923
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,July,2019-07-31,14.8493,-0.05417266461993153,-5.417266461993153
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,August,2019-08-30,14.75,-0.006687183907658878,-0.6687183907658878
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,September,2019-09-30,15.3595,0.04132203389830513,4.132203389830513
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,October,2019-10-31,15.9261,0.0368892216543506,3.68892216543506
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,November,2019-11-29,16.1622,0.014824721683274644,1.4824721683274644
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,December,2019-12-31,16.3125,0.009299476556409392,0.9299476556409392
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,January,2020-01-31,16.0452,-0.01638620689655168,-1.638620689655168
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,February,2020-02-28,15.0234,-0.063682596664423,-6.3682596664423
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,March,2020-03-31,11.5646,-0.23022751174833922,-23.02275117483392
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,April,2020-04-30,13.2587,0.14649015097798435,14.649015097798435
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,May,2020-05-29,12.872,-0.029165755315377795,-2.9165755315377795
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,June,2020-06-30,13.8447,0.07556712243629571,7.556712243629571
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,July,2020-07-31,14.9054,0.07661415559744889,7.6614155597448885
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,August,2020-08-31,15.344,0.029425577307552908,2.942557730755291
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,September,2020-09-30,15.155,-0.012317518248175174,-1.2317518248175174
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,October,2020-10-30,15.71,0.03662157703728153,3.6621577037281527
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,November,2020-11-27,17.5026,0.11410566518141319,11.41056651814132
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,December,2020-12-31,18.8665,0.07792556534457717,7.7925565344577175
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,January,2021-01-29,18.4035,-0.024540852834388893,-2.4540852834388893
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,February,2021-02-26,19.6285,0.06656342543537908,6.6563425435379076
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,March,2021-03-31,19.8472,0.011141961943093026,1.1141961943093026
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,April,2021-04-30,19.7703,-0.003874601958966606,-0.3874601958966606
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,May,2021-05-31,21.088,0.06665048077166258,6.665048077166258
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,June,2021-06-30,21.323,0.011143778452200381,1.1143778452200381
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,July,2021-07-30,21.4141,0.004272381934999903,0.42723819349999026
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,August,2021-08-31,23.2805,0.08715752704993429,8.71575270499343
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,September,2021-09-30,23.9432,0.028465883464702246,2.8465883464702246
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,October,2021-10-29,24.0394,0.004017842226602841,0.40178422266028413
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,November,2021-11-30,23.1152,-0.0384452190986464,-3.84452190986464
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,December,2021-12-31,23.6281,0.022188862739669135,2.2188862739669135
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,January,2022-01-31,23.615,-0.0005544246046021994,-0.055442460460219944
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,February,2022-02-28,22.8966,-0.030421342367139448,-3.042134236713945
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,March,2022-03-31,23.8015,0.03952115161202974,3.9521151612029737
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,April,2022-04-29,23.3147,-0.020452492489969165,-2.0452492489969165
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,May,2022-05-31,22.693,-0.026665580084667462,-2.666558008466746
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,June,2022-06-30,21.6232,-0.04714229057418595,-4.714229057418596
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,July,2022-07-29,23.5404,0.08866402752599067,8.866402752599068
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,August,2022-08-30,24.4105,0.036961988751253116,3.6961988751253116
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,September,2022-09-30,23.494,-0.03754531861289201,-3.754531861289201
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,October,2022-10-31,24.7761,0.05457137992678973,5.457137992678973
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,November,2022-11-30,25.8052,0.04153599638361172,4.153599638361172
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,December,2022-12-30,24.9029,-0.03496582084231081,-3.4965820842310813
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,January,2023-01-31,24.2929,-0.0244951391203434,-2.44951391203434
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,February,2023-02-28,23.814,-0.019713578864606562,-1.9713578864606562
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,March,2023-03-31,23.8833,0.0029100529100527517,0.29100529100527517
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,April,2023-04-28,24.8586,0.040836065367851226,4.083606536785123
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,May,2023-05-31,25.5663,0.028469020781540344,2.8469020781540344
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,June,2023-06-30,26.5047,0.03670456812288059,3.6704568122880588
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,July,2023-07-31,27.3123,0.030470067572921034,3.0470067572921034
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,August,2023-08-31,26.6789,-0.023191016501722728,-2.3191016501722728
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,September,2023-09-29,27.2057,0.019745941549314416,1.9745941549314416
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,October,2023-10-31,26.4546,-0.027608185049456613,-2.7608185049456613
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,November,2023-11-30,27.9274,0.05567273744452761,5.567273744452761
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,December,2023-12-29,30.1341,0.07901559042374151,7.901559042374151
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,January,2024-01-31,30.1332,-2.9866496759511918e-05,-0.002986649675951192
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,February,2024-02-29,30.5253,0.013012225717812909,1.3012225717812909
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,March,2024-03-31,30.992,0.01528895702908728,1.528895702908728
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,April,2024-04-30,31.3661,0.012070856995353596,1.2070856995353596
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,May,2024-05-31,31.3697,0.0001147735931468219,0.01147735931468219
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,June,2024-06-28,33.4766,0.06716353678868447,6.7163536788684475
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,July,2024-07-31,34.7998,0.039526116750207674,3.9526116750207674
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,August,2024-08-30,35.2657,0.013388007977057415,1.3388007977057415
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,September,2024-09-30,36.0612,0.02255732907612762,2.255732907612762
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,October,2024-10-31,33.8504,-0.061306889399132536,-6.130688939913254
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,November,2024-11-29,33.7561,-0.00278578687401021,-0.278578687401021
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,December,2024-12-31,33.0702,-0.020319290439357762,-2.0319290439357762
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,January,2025-01-31,32.9134,-0.004741428839256989,-0.4741428839256989
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,February,2025-02-28,31.0051,-0.05797942479354923,-5.797942479354923
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,March,2025-03-31,32.9486,0.06268323598375747,6.268323598375747
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,April,2025-04-30,34.0858,0.03451436479850423,3.4514364798504227
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,May,2025-05-30,34.7353,0.01905485568770593,1.905485568770593
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,June,2025-06-30,35.8963,0.033424211105129276,3.3424211105129276
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,July,2025-07-31,34.8987,-0.027791165106152982,-2.779116510615298
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,August,2025-08-29,34.4715,-0.012241143652915398,-1.2241143652915398
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,September,2025-09-30,34.7292,0.00747574082938085,0.747574082938085
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,October,2025-10-31,36.3258,0.04597284129781287,4.597284129781287
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,November,2025-11-28,37.0161,0.01900302264506215,1.900302264506215
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,December,2025-12-31,36.9059,-0.0029770829449887737,-0.29770829449887737
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,January,2026-01-30,35.7794,-0.030523574821370025,-3.0523574821370025
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,February,2026-02-27,35.5895,-0.005307523323476726,-0.5307523323476726
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,March,2026-03-31,31.5699,-0.11294342432459015,-11.294342432459015
ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,April,2026-04-30,33.92,0.07444116072588125,7.444116072588125
Kotak Nifty 50 ETF,February,2010-02-26,492.2601,,
Kotak Nifty 50 ETF,March,2010-03-31,524.7986,0.06610021815702694,6.6100218157026935
Kotak Nifty 50 ETF,April,2010-04-30,527.6577,0.005447994716449411,0.5447994716449411
Kotak Nifty 50 ETF,May,2010-05-31,509.0368,-0.03528973423490256,-3.528973423490256
Kotak Nifty 50 ETF,June,2010-06-30,533.7667,0.04858175283201516,4.858175283201516
Kotak Nifty 50 ETF,July,2010-07-30,539.689,0.011095296877830618,1.1095296877830618
Kotak Nifty 50 ETF,August,2010-08-31,543.771,0.0075636153414280205,0.756361534142802
Kotak Nifty 50 ETF,September,2010-09-30,607.2237,0.11669011403697516,11.669011403697516
Kotak Nifty 50 ETF,October,2010-10-29,606.1724,-0.0017313224105053315,-0.17313224105053315
Kotak Nifty 50 ETF,November,2010-11-30,590.2826,-0.026213334688283463,-2.6213334688283463
Kotak Nifty 50 ETF,December,2010-12-31,617.6736,0.04640319738376153,4.640319738376153
Kotak Nifty 50 ETF,January,2011-01-31,554.4304,-0.10238935256420223,-10.238935256420223
Kotak Nifty 50 ETF,February,2011-02-28,537.0865,-0.03128237556959357,-3.128237556959357
Kotak Nifty 50 ETF,March,2011-03-31,587.3079,0.09350709801866186,9.350709801866186
Kotak Nifty 50 ETF,April,2011-04-29,578.8219,-0.01444897982812765,-1.444897982812765
Kotak Nifty 50 ETF,May,2011-05-31,560.5233,-0.03161352395270478,-3.161352395270478
Kotak Nifty 50 ETF,June,2011-06-30,571.7867,0.020094436752227773,2.0094436752227773
Kotak Nifty 50 ETF,July,2011-07-29,555.8265,-0.027912856315125856,-2.7912856315125856
Kotak Nifty 50 ETF,August,2011-08-30,507.7582,-0.08648076333172316,-8.648076333172316
Kotak Nifty 50 ETF,September,2011-09-30,502.0642,-0.01121399910429799,-1.121399910429799
