Fund_Name,Month,Date,NAV,Monthly_Return,Monthly_Return_Percent
Invesco India Largecap Fund - Direct Plan,2013-11,2013-11-29,13.87,-0.01631205673758873,-1.6312056737588732
Invesco India Largecap Fund - Direct Plan,2013-12,2013-12-31,14.21,0.024513338139870333,2.4513338139870333
Invesco India Largecap Fund - Direct Plan,2014-01,2014-01-31,13.86,-0.024630541871921263,-2.4630541871921263
Invesco India Largecap Fund - Direct Plan,2014-02,2014-02-28,14.14,0.020202020202020332,2.020202020202033
Invesco India Largecap Fund - Direct Plan,2014-03,2014-03-31,15.04,0.06364922206506352,6.3649222065063515
Invesco India Largecap Fund - Direct Plan,2014-04,2014-04-30,14.92,-0.007978723404255317,-0.7978723404255317
Invesco India Largecap Fund - Direct Plan,2014-05,2014-05-30,15.98,0.07104557640750664,7.104557640750664
Invesco India Largecap Fund - Direct Plan,2014-06,2014-06-30,17.26,0.08010012515644571,8.010012515644572
Invesco India Largecap Fund - Direct Plan,2014-07,2014-07-31,17.8,0.031286210892236266,3.1286210892236266
Invesco India Largecap Fund - Direct Plan,2014-08,2014-08-28,18.49,0.03876404494382002,3.876404494382002
Invesco India Largecap Fund - Direct Plan,2014-09,2014-09-30,19.02,0.028664142779881052,2.866414277988105
Invesco India Largecap Fund - Direct Plan,2014-10,2014-10-31,19.77,0.039432176656151396,3.9432176656151396
Invesco India Largecap Fund - Direct Plan,2014-11,2014-11-28,20.48,0.03591299949418314,3.591299949418314
Invesco India Largecap Fund - Direct Plan,2014-12,2014-12-31,20.1,-0.0185546875,-1.85546875
Invesco India Largecap Fund - Direct Plan,2015-01,2015-01-30,21.55,0.07213930348258701,7.213930348258701
Invesco India Largecap Fund - Direct Plan,2015-02,2015-02-27,21.96,0.019025522041763443,1.9025522041763443
Invesco India Largecap Fund - Direct Plan,2015-03,2015-03-31,21.91,-0.0022768670309654127,-0.22768670309654127
Invesco India Largecap Fund - Direct Plan,2015-04,2015-04-30,20.82,-0.04974897307165682,-4.974897307165682
Invesco India Largecap Fund - Direct Plan,2015-05,2015-05-29,21.76,0.04514889529298749,4.514889529298749
Invesco India Largecap Fund - Direct Plan,2015-06,2015-06-30,21.62,-0.006433823529411797,-0.6433823529411797
Invesco India Largecap Fund - Direct Plan,2015-07,2015-07-31,22.33,0.03283996299722469,3.283996299722469
Invesco India Largecap Fund - Direct Plan,2015-08,2015-08-31,21.09,-0.055530676220331365,-5.5530676220331365
Invesco India Largecap Fund - Direct Plan,2015-09,2015-09-30,21.24,0.007112375533428139,0.7112375533428139
Invesco India Largecap Fund - Direct Plan,2015-10,2015-10-30,21.42,0.00847457627118664,0.847457627118664
Invesco India Largecap Fund - Direct Plan,2015-11,2015-11-30,21.17,-0.011671335200746924,-1.1671335200746924
Invesco India Largecap Fund - Direct Plan,2015-12,2015-12-31,21.41,0.01133679735474713,1.133679735474713
Invesco India Largecap Fund - Direct Plan,2016-01,2016-01-29,20.54,-0.04063521718822982,-4.063521718822982
Invesco India Largecap Fund - Direct Plan,2016-02,2016-02-29,18.95,-0.07740993184031153,-7.7409931840311526
Invesco India Largecap Fund - Direct Plan,2016-03,2016-03-31,20.8,0.09762532981530359,9.76253298153036
Invesco India Largecap Fund - Direct Plan,2016-04,2016-04-29,21.16,0.017307692307692246,1.7307692307692246
Invesco India Largecap Fund - Direct Plan,2016-05,2016-05-31,22.16,0.047258979206049156,4.725897920604916
Invesco India Largecap Fund - Direct Plan,2016-06,2016-06-30,22.56,0.018050541516245522,1.8050541516245522
Invesco India Largecap Fund - Direct Plan,2016-07,2016-07-29,23.55,0.0438829787234043,4.38829787234043
Invesco India Largecap Fund - Direct Plan,2016-08,2016-08-31,24.29,0.03142250530785562,3.142250530785562
Invesco India Largecap Fund - Direct Plan,2016-09,2016-09-30,23.9,-0.01605599011939074,-1.605599011939074
Invesco India Largecap Fund - Direct Plan,2016-10,2016-10-28,23.89,-0.0004184100418409553,-0.04184100418409553
Invesco India Largecap Fund - Direct Plan,2016-11,2016-11-30,22.61,-0.05357890330682302,-5.357890330682302
Invesco India Largecap Fund - Direct Plan,2016-12,2016-12-30,22.38,-0.010172490048651062,-1.0172490048651062
Invesco India Largecap Fund - Direct Plan,2017-01,2017-01-31,23.52,0.05093833780160861,5.093833780160861
Invesco India Largecap Fund - Direct Plan,2017-02,2017-02-28,24.07,0.02338435374149661,2.338435374149661
Invesco India Largecap Fund - Direct Plan,2017-03,2017-03-31,25.0,0.03863730785209807,3.863730785209807
Invesco India Largecap Fund - Direct Plan,2017-04,2017-04-28,25.4,0.016000000000000014,1.6000000000000014
Invesco India Largecap Fund - Direct Plan,2017-05,2017-05-31,26.4,0.03937007874015741,3.937007874015741
Invesco India Largecap Fund - Direct Plan,2017-06,2017-06-30,26.36,-0.0015151515151514694,-0.15151515151514694
Invesco India Largecap Fund - Direct Plan,2017-07,2017-07-31,27.78,0.05386949924127471,5.386949924127471
Invesco India Largecap Fund - Direct Plan,2017-08,2017-08-31,27.44,-0.012239020878329732,-1.2239020878329732
Invesco India Largecap Fund - Direct Plan,2017-09,2017-09-29,27.21,-0.00838192419825079,-0.838192419825079
Invesco India Largecap Fund - Direct Plan,2017-10,2017-10-31,28.31,0.040426313855200124,4.042631385520012
Invesco India Largecap Fund - Direct Plan,2017-11,2017-11-30,28.38,0.0024726245143058545,0.24726245143058545
Invesco India Largecap Fund - Direct Plan,2017-12,2017-12-29,29.23,0.02995066948555336,2.995066948555336
Invesco India Largecap Fund - Direct Plan,2018-01,2018-01-31,30.57,0.045843311666096564,4.5843311666096564
Invesco India Largecap Fund - Direct Plan,2018-02,2018-02-28,29.19,-0.04514229636898914,-4.514229636898914
Invesco India Largecap Fund - Direct Plan,2018-03,2018-03-28,28.72,-0.016101404590613266,-1.6101404590613266
Invesco India Largecap Fund - Direct Plan,2018-04,2018-04-30,30.18,0.0508356545961004,5.08356545961004
Invesco India Largecap Fund - Direct Plan,2018-05,2018-05-31,29.96,-0.0072895957587806315,-0.7289595758780631
Invesco India Largecap Fund - Direct Plan,2018-06,2018-06-29,29.78,-0.006008010680907838,-0.6008010680907838
Invesco India Largecap Fund - Direct Plan,2018-07,2018-07-31,31.74,0.06581598388179977,6.581598388179977
Invesco India Largecap Fund - Direct Plan,2018-08,2018-08-31,32.06,0.010081915563957322,1.0081915563957322
Invesco India Largecap Fund - Direct Plan,2018-09,2018-09-28,29.54,-0.07860262008733632,-7.860262008733631
Invesco India Largecap Fund - Direct Plan,2018-10,2018-10-31,28.24,-0.044008124576845,-4.4008124576845
Invesco India Largecap Fund - Direct Plan,2018-11,2018-11-30,29.71,0.052053824362606305,5.2053824362606305
Invesco India Largecap Fund - Direct Plan,2018-12,2018-12-31,29.63,-0.0026926960619321205,-0.26926960619321205
Invesco India Largecap Fund - Direct Plan,2019-01,2019-01-31,29.66,0.0010124873439081306,0.10124873439081306
Invesco India Largecap Fund - Direct Plan,2019-02,2019-02-28,29.7,0.0013486176668913163,0.13486176668913163
Invesco India Largecap Fund - Direct Plan,2019-03,2019-03-29,31.62,0.06464646464646462,6.464646464646462
Invesco India Largecap Fund - Direct Plan,2019-04,2019-04-30,31.81,0.006008855154965076,0.6008855154965076
Invesco India Largecap Fund - Direct Plan,2019-05,2019-05-31,32.04,0.007230430682175326,0.7230430682175326
Invesco India Largecap Fund - Direct Plan,2019-06,2019-06-28,31.93,-0.0034332084893882175,-0.34332084893882175
Invesco India Largecap Fund - Direct Plan,2019-07,2019-07-31,30.45,-0.046351393673661145,-4.635139367366115
Invesco India Largecap Fund - Direct Plan,2019-08,2019-08-30,30.6,0.0049261083743843415,0.49261083743843415
Invesco India Largecap Fund - Direct Plan,2019-09,2019-09-30,31.51,0.029738562091503162,2.9738562091503162
Invesco India Largecap Fund - Direct Plan,2019-10,2019-10-31,32.34,0.026340844176451883,2.6340844176451883
Invesco India Largecap Fund - Direct Plan,2019-11,2019-11-29,32.81,0.014533085961657255,1.4533085961657255
Invesco India Largecap Fund - Direct Plan,2019-12,2019-12-31,33.23,0.012800975312404539,1.280097531240454
Invesco India Largecap Fund - Direct Plan,2020-01,2020-01-31,33.52,0.00872705386698791,0.872705386698791
Invesco India Largecap Fund - Direct Plan,2020-02,2020-02-28,32.43,-0.032517899761336566,-3.2517899761336566
Invesco India Largecap Fund - Direct Plan,2020-03,2020-03-31,24.63,-0.240518038852914,-24.0518038852914
Invesco India Largecap Fund - Direct Plan,2020-04,2020-04-30,28.51,0.1575314656922453,15.75314656922453
Invesco India Largecap Fund - Direct Plan,2020-05,2020-05-29,27.93,-0.020343739038933717,-2.0343739038933717
Invesco India Largecap Fund - Direct Plan,2020-06,2020-06-30,29.6,0.05979233798782668,5.979233798782668
Invesco India Largecap Fund - Direct Plan,2020-07,2020-07-31,31.93,0.07871621621621605,7.871621621621605
Invesco India Largecap Fund - Direct Plan,2020-08,2020-08-31,32.34,0.012840588787973894,1.2840588787973894
Invesco India Largecap Fund - Direct Plan,2020-09,2020-09-30,32.53,0.005875077303648668,0.5875077303648668
Invesco India Largecap Fund - Direct Plan,2020-10,2020-10-30,33.14,0.01875192130341219,1.875192130341219
Invesco India Largecap Fund - Direct Plan,2020-11,2020-11-27,35.85,0.0817742908871455,8.17742908871455
Invesco India Largecap Fund - Direct Plan,2020-12,2020-12-31,38.35,0.06973500697350077,6.973500697350077
Invesco India Largecap Fund - Direct Plan,2021-01,2021-01-29,37.49,-0.022425032594524108,-2.242503259452411
Invesco India Largecap Fund - Direct Plan,2021-02,2021-02-26,39.85,0.06295012003200862,6.295012003200862
Invesco India Largecap Fund - Direct Plan,2021-03,2021-03-31,39.86,0.00025094102885825365,0.025094102885825365
Invesco India Largecap Fund - Direct Plan,2021-04,2021-04-30,40.33,0.011791269443050645,1.1791269443050645
Invesco India Largecap Fund - Direct Plan,2021-05,2021-05-31,43.46,0.07760971981155484,7.7609719811554845
Invesco India Largecap Fund - Direct Plan,2021-06,2021-06-30,44.15,0.01587666820064415,1.587666820064415
Invesco India Largecap Fund - Direct Plan,2021-07,2021-07-30,46.38,0.050509626274065855,5.0509626274065855
Invesco India Largecap Fund - Direct Plan,2021-08,2021-08-31,49.18,0.060370849504096435,6.0370849504096435
Invesco India Largecap Fund - Direct Plan,2021-09,2021-09-30,50.56,0.0280601870679138,2.80601870679138
Invesco India Largecap Fund - Direct Plan,2021-10,2021-10-29,51.84,0.025316455696202445,2.5316455696202445
Invesco India Largecap Fund - Direct Plan,2021-11,2021-11-30,50.36,-0.028549382716049454,-2.8549382716049454
Invesco India Largecap Fund - Direct Plan,2021-12,2021-12-31,51.55,0.02362986497220021,2.362986497220021
Invesco India Largecap Fund - Direct Plan,2022-01,2022-01-31,51.57,0.0003879728419011741,0.03879728419011741
Invesco India Largecap Fund - Direct Plan,2022-02,2022-02-28,49.0,-0.049835175489625794,-4.983517548962579
Invesco India Largecap Fund - Direct Plan,2022-03,2022-03-31,50.27,0.025918367346938753,2.5918367346938753
Invesco India Largecap Fund - Direct Plan,2022-04,2022-04-29,48.77,-0.029838870101452142,-2.983887010145214
Invesco India Largecap Fund - Direct Plan,2022-05,2022-05-31,47.07,-0.03485749436128771,-3.485749436128771
Invesco India Largecap Fund - Direct Plan,2022-06,2022-06-30,44.83,-0.047588697684300074,-4.758869768430007
Invesco India Largecap Fund - Direct Plan,2022-07,2022-07-29,49.01,0.09324113316975247,9.324113316975247
Invesco India Largecap Fund - Direct Plan,2022-08,2022-08-30,50.96,0.03978779840848823,3.978779840848823
Invesco India Largecap Fund - Direct Plan,2022-09,2022-09-30,49.3,-0.03257456828885408,-3.2574568288854078
Invesco India Largecap Fund - Direct Plan,2022-10,2022-10-31,51.24,0.03935091277890468,3.935091277890468
Invesco India Largecap Fund - Direct Plan,2022-11,2022-11-30,52.47,0.024004683840749275,2.4004683840749275
Invesco India Largecap Fund - Direct Plan,2022-12,2022-12-30,50.76,-0.032590051457976,-3.2590051457976
Invesco India Largecap Fund - Direct Plan,2023-01,2023-01-31,48.91,-0.036446020488573705,-3.6446020488573705
Invesco India Largecap Fund - Direct Plan,2023-02,2023-02-28,48.97,0.0012267429973420452,0.12267429973420452
Invesco India Largecap Fund - Direct Plan,2023-03,2023-03-31,49.05,0.0016336532570961904,0.16336532570961904
Invesco India Largecap Fund - Direct Plan,2023-04,2023-04-28,50.8,0.03567787971457692,3.567787971457692
Invesco India Largecap Fund - Direct Plan,2023-05,2023-05-31,53.48,0.052755905511810974,5.275590551181097
Invesco India Largecap Fund - Direct Plan,2023-06,2023-06-30,56.27,0.05216903515332838,5.216903515332838
Invesco India Largecap Fund - Direct Plan,2023-07,2023-07-31,57.81,0.027368046916651734,2.7368046916651734
Invesco India Largecap Fund - Direct Plan,2023-08,2023-08-31,57.29,-0.008994983566857018,-0.8994983566857018
Invesco India Largecap Fund - Direct Plan,2023-09,2023-09-29,58.1,0.014138593122709153,1.4138593122709153
Invesco India Largecap Fund - Direct Plan,2023-10,2023-10-31,56.75,-0.023235800344234114,-2.3235800344234114
Invesco India Largecap Fund - Direct Plan,2023-11,2023-11-30,60.35,0.06343612334801763,6.343612334801763
Invesco India Largecap Fund - Direct Plan,2023-12,2023-12-29,65.79,0.09014084507042264,9.014084507042263
Invesco India Largecap Fund - Direct Plan,2024-01,2024-01-31,66.38,0.008967928256573776,0.8967928256573776
Invesco India Largecap Fund - Direct Plan,2024-02,2024-02-29,68.28,0.02862307924073515,2.862307924073515
Invesco India Largecap Fund - Direct Plan,2024-03,2024-03-31,69.31,0.015084944346807294,1.5084944346807294
Invesco India Largecap Fund - Direct Plan,2024-04,2024-04-30,72.16,0.04111960756023647,4.111960756023647
Invesco India Largecap Fund - Direct Plan,2024-05,2024-05-31,72.47,0.0042960088691796905,0.42960088691796905
Invesco India Largecap Fund - Direct Plan,2024-06,2024-06-28,78.03,0.07672140195943156,7.672140195943156
Invesco India Largecap Fund - Direct Plan,2024-07,2024-07-31,81.19,0.04049724464949378,4.049724464949378
Invesco India Largecap Fund - Direct Plan,2024-08,2024-08-30,83.09,0.023401896785318455,2.3401896785318455
Invesco India Largecap Fund - Direct Plan,2024-09,2024-09-30,84.51,0.017089902515344813,1.7089902515344813
Invesco India Largecap Fund - Direct Plan,2024-10,2024-10-31,79.67,-0.057271328836824065,-5.7271328836824065
Invesco India Largecap Fund - Direct Plan,2024-11,2024-11-29,80.91,0.015564202334630295,1.5564202334630295
Invesco India Largecap Fund - Direct Plan,2024-12,2024-12-31,80.05,-0.010629094055123023,-1.0629094055123023
Invesco India Largecap Fund - Direct Plan,2025-01,2025-01-31,76.2,-0.04809494066208608,-4.809494066208608
Invesco India Largecap Fund - Direct Plan,2025-02,2025-02-28,70.01,-0.08123359580052492,-8.123359580052492
Invesco India Largecap Fund - Direct Plan,2025-03,2025-03-31,75.4,0.07698900157120403,7.698900157120403
Invesco India Largecap Fund - Direct Plan,2025-04,2025-04-30,78.95,0.04708222811671092,4.708222811671092
Invesco India Largecap Fund - Direct Plan,2025-05,2025-05-30,81.59,0.03343888537048767,3.343888537048767
Invesco India Largecap Fund - Direct Plan,2025-06,2025-06-30,84.97,0.041426645422232955,4.1426645422232955
Invesco India Largecap Fund - Direct Plan,2025-07,2025-07-31,82.11,-0.03365893844886425,-3.365893844886425
Invesco India Largecap Fund - Direct Plan,2025-08,2025-08-29,81.56,-0.0066983315065156646,-0.6698331506515665
Invesco India Largecap Fund - Direct Plan,2025-09,2025-09-30,82.51,0.011647866601275148,1.1647866601275148
Invesco India Largecap Fund - Direct Plan,2025-10,2025-10-31,85.85,0.04047994182523307,4.047994182523307
Invesco India Largecap Fund - Direct Plan,2025-11,2025-11-28,86.82,0.011298776936517152,1.1298776936517152
Invesco India Largecap Fund - Direct Plan,2025-12,2025-12-31,85.56,-0.014512785072563816,-1.4512785072563816
Invesco India Largecap Fund - Direct Plan,2026-01,2026-01-30,83.41,-0.02512856474988323,-2.512856474988323
Invesco India Largecap Fund - Direct Plan,2026-02,2026-02-27,83.28,-0.0015585661191702682,-0.15585661191702682
Invesco India Largecap Fund - Direct Plan,2026-03,2026-03-31,74.02,-0.11119116234390014,-11.119116234390013
Invesco India Largecap Fund - Direct Plan,2026-04,2026-04-30,81.68,0.10348554444744673,10.348554444744673
Invesco India Largecap Fund - Direct Plan,2026-05,2026-05-19,81.47,-0.0025710088148874766,-0.25710088148874766
JM Large Cap Fund - Direct Plan,2013-01,2013-01-31,36.1407,,
JM Large Cap Fund - Direct Plan,2013-02,2013-02-28,33.7148,-0.06712376904708561,-6.712376904708561
JM Large Cap Fund - Direct Plan,2013-03,2013-03-28,33.6555,-0.0017588714748416612,-0.17588714748416612
JM Large Cap Fund - Direct Plan,2013-04,2013-04-30,35.5795,0.057167476341162704,5.71674763411627
JM Large Cap Fund - Direct Plan,2013-05,2013-05-31,35.8005,0.006211441982040045,0.6211441982040045
JM Large Cap Fund - Direct Plan,2013-06,2013-06-28,35.1333,-0.018636611220513744,-1.8636611220513744
JM Large Cap Fund - Direct Plan,2013-07,2013-07-31,34.0227,-0.03161103568409451,-3.1611035684094513
JM Large Cap Fund - Direct Plan,2013-08,2013-08-30,31.8734,-0.06317252892921488,-6.317252892921488
JM Large Cap Fund - Direct Plan,2013-09,2013-09-30,33.31,0.04507206636254679,4.507206636254679
JM Large Cap Fund - Direct Plan,2013-10,2013-10-31,36.6198,0.09936355448814149,9.93635544881415
JM Large Cap Fund - Direct Plan,2013-11,2013-11-29,36.115,-0.013784892326009324,-1.3784892326009324
JM Large Cap Fund - Direct Plan,2013-12,2013-12-31,36.6687,0.015331579676034934,1.5331579676034934
JM Large Cap Fund - Direct Plan,2014-01,2014-01-31,34.8898,-0.048512764292162,-4.851276429216201
JM Large Cap Fund - Direct Plan,2014-02,2014-02-28,36.1729,0.03677579120545249,3.677579120545249
JM Large Cap Fund - Direct Plan,2014-03,2014-03-31,39.346,0.08772036524580562,8.772036524580562
JM Large Cap Fund - Direct Plan,2014-04,2014-04-30,39.1666,-0.004559548619935794,-0.4559548619935794
JM Large Cap Fund - Direct Plan,2014-05,2014-05-30,43.4219,0.10864614237641246,10.864614237641245
JM Large Cap Fund - Direct Plan,2014-06,2014-06-30,46.6132,0.07349517179119291,7.3495171791192915
JM Large Cap Fund - Direct Plan,2014-07,2014-07-31,47.1783,0.012123175409540776,1.2123175409540776
JM Large Cap Fund - Direct Plan,2014-08,2014-08-28,49.1041,0.040819614102246105,4.0819614102246105
JM Large Cap Fund - Direct Plan,2014-09,2014-09-30,50.4662,0.027739027901947155,2.7739027901947155
JM Large Cap Fund - Direct Plan,2014-10,2014-10-31,52.5546,0.04138215280722535,4.138215280722535
JM Large Cap Fund - Direct Plan,2014-11,2014-11-28,54.6346,0.03957788661696604,3.957788661696604
JM Large Cap Fund - Direct Plan,2014-12,2014-12-31,53.6685,-0.01768293352564121,-1.768293352564121
JM Large Cap Fund - Direct Plan,2015-01,2015-01-30,58.1152,0.08285493352711559,8.285493352711558
JM Large Cap Fund - Direct Plan,2015-02,2015-02-27,57.7584,-0.006139529761577056,-0.6139529761577056
JM Large Cap Fund - Direct Plan,2015-03,2015-03-31,57.0688,-0.011939388902739712,-1.1939388902739712
JM Large Cap Fund - Direct Plan,2015-04,2015-04-30,55.2913,-0.031146616014354644,-3.1146616014354644
JM Large Cap Fund - Direct Plan,2015-05,2015-05-29,57.0373,0.031578204889376904,3.1578204889376904
JM Large Cap Fund - Direct Plan,2015-06,2015-06-30,56.413,-0.010945469017642928,-1.0945469017642928
JM Large Cap Fund - Direct Plan,2015-07,2015-07-31,57.7546,0.02378175243295,2.378175243295
JM Large Cap Fund - Direct Plan,2015-08,2015-08-31,54.0364,-0.06437928753726985,-6.437928753726984
JM Large Cap Fund - Direct Plan,2015-09,2015-09-30,53.982,-0.0010067287976253114,-0.10067287976253114
JM Large Cap Fund - Direct Plan,2015-10,2015-10-30,54.7327,0.013906487347634444,1.3906487347634444
JM Large Cap Fund - Direct Plan,2015-11,2015-11-30,53.8527,-0.016078139759229892,-1.6078139759229892
JM Large Cap Fund - Direct Plan,2015-12,2015-12-31,53.8114,-0.0007669067660488471,-0.07669067660488471
JM Large Cap Fund - Direct Plan,2016-01,2016-01-29,51.7015,-0.03920916385747253,-3.920916385747253
JM Large Cap Fund - Direct Plan,2016-02,2016-02-29,48.0753,-0.07013723006102346,-7.013723006102346
JM Large Cap Fund - Direct Plan,2016-03,2016-03-31,52.7282,0.09678358741391113,9.678358741391113
JM Large Cap Fund - Direct Plan,2016-04,2016-04-29,53.3058,0.010954290114208343,1.0954290114208343
JM Large Cap Fund - Direct Plan,2016-05,2016-05-31,55.3023,0.03745371047803436,3.7453710478034363
JM Large Cap Fund - Direct Plan,2016-06,2016-06-30,56.214,0.01648575194883395,1.6485751948833949
JM Large Cap Fund - Direct Plan,2016-07,2016-07-29,58.0647,0.03292240367168331,3.292240367168331
JM Large Cap Fund - Direct Plan,2016-08,2016-08-31,58.8977,0.014346065681902997,1.4346065681902997
JM Large Cap Fund - Direct Plan,2016-09,2016-09-30,57.9688,-0.01577141382430891,-1.577141382430891
JM Large Cap Fund - Direct Plan,2016-10,2016-10-28,58.1358,0.002880860048853906,0.2880860048853906
JM Large Cap Fund - Direct Plan,2016-11,2016-11-30,55.8858,-0.03870248624771655,-3.870248624771655
JM Large Cap Fund - Direct Plan,2016-12,2016-12-30,55.7638,-0.002183023236671966,-0.2183023236671966
JM Large Cap Fund - Direct Plan,2017-01,2017-01-31,57.8431,0.03728763104379529,3.728763104379529
JM Large Cap Fund - Direct Plan,2017-02,2017-02-28,59.6559,0.03133995238844389,3.1339952388443892
JM Large Cap Fund - Direct Plan,2017-03,2017-03-31,61.3018,0.027589894712844787,2.7589894712844787
JM Large Cap Fund - Direct Plan,2017-04,2017-04-28,62.047,0.012156249898045424,1.2156249898045424
JM Large Cap Fund - Direct Plan,2017-05,2017-05-31,63.7672,0.02772414460006134,2.772414460006134
JM Large Cap Fund - Direct Plan,2017-06,2017-06-30,63.4573,-0.004859865259882912,-0.4859865259882912
JM Large Cap Fund - Direct Plan,2017-07,2017-07-31,66.5079,0.04807327131787842,4.807327131787842
JM Large Cap Fund - Direct Plan,2017-08,2017-08-31,65.6207,-0.013339768659061613,-1.3339768659061613
JM Large Cap Fund - Direct Plan,2017-09,2017-09-29,64.8424,-0.011860586674631635,-1.1860586674631635
JM Large Cap Fund - Direct Plan,2017-10,2017-10-31,67.3735,0.03903464399837153,3.903464399837153
JM Large Cap Fund - Direct Plan,2017-11,2017-11-30,66.448,-0.013736854994916614,-1.3736854994916614
JM Large Cap Fund - Direct Plan,2017-12,2017-12-30,67.9929,0.023249759210209664,2.3249759210209664
JM Large Cap Fund - Direct Plan,2018-01,2018-01-31,70.5094,0.037011217347693526,3.7011217347693526
JM Large Cap Fund - Direct Plan,2018-02,2018-02-28,67.8952,-0.03707590760948176,-3.707590760948176
JM Large Cap Fund - Direct Plan,2018-03,2018-03-28,66.3195,-0.023207826179170166,-2.3207826179170166
JM Large Cap Fund - Direct Plan,2018-04,2018-04-30,68.0939,0.02675532837249972,2.675532837249972
JM Large Cap Fund - Direct Plan,2018-05,2018-05-31,68.3258,0.0034055913965860274,0.34055913965860274
JM Large Cap Fund - Direct Plan,2018-06,2018-06-29,68.4558,0.001902648779816607,0.1902648779816607
JM Large Cap Fund - Direct Plan,2018-07,2018-07-31,70.2376,0.026028473847358402,2.60284738473584
JM Large Cap Fund - Direct Plan,2018-08,2018-08-31,71.1053,0.012353782019886683,1.2353782019886683
JM Large Cap Fund - Direct Plan,2018-09,2018-09-28,69.4164,-0.02375209724169658,-2.375209724169658
JM Large Cap Fund - Direct Plan,2018-10,2018-10-31,68.0413,-0.019809439844186483,-1.9809439844186483
JM Large Cap Fund - Direct Plan,2018-11,2018-11-30,69.3242,0.018854724997905636,1.8854724997905636
JM Large Cap Fund - Direct Plan,2018-12,2018-12-31,69.3685,0.0006390264871429796,0.06390264871429796
JM Large Cap Fund - Direct Plan,2019-01,2019-01-31,69.1194,-0.003590967081600449,-0.3590967081600449
JM Large Cap Fund - Direct Plan,2019-02,2019-02-28,69.0399,-0.00115018359534369,-0.11501835953436901
JM Large Cap Fund - Direct Plan,2019-03,2019-03-31,71.0172,0.028639960370742124,2.8639960370742124
JM Large Cap Fund - Direct Plan,2019-04,2019-04-30,71.557,0.007600975538320398,0.7600975538320398
JM Large Cap Fund - Direct Plan,2019-05,2019-05-31,72.3631,0.01126514526880662,1.126514526880662
JM Large Cap Fund - Direct Plan,2019-06,2019-06-28,71.6151,-0.01033676003377415,-1.033676003377415
JM Large Cap Fund - Direct Plan,2019-07,2019-07-31,70.3015,-0.01834250039446983,-1.834250039446983
JM Large Cap Fund - Direct Plan,2019-08,2019-08-30,70.2702,-0.00044522520856593584,-0.044522520856593584
JM Large Cap Fund - Direct Plan,2019-09,2019-09-30,71.5132,0.017688863842709956,1.7688863842709956
JM Large Cap Fund - Direct Plan,2019-10,2019-10-31,72.6599,0.016034801966629875,1.6034801966629875
JM Large Cap Fund - Direct Plan,2019-11,2019-11-29,73.1572,0.006844215309957935,0.6844215309957935
JM Large Cap Fund - Direct Plan,2019-12,2019-12-31,73.4694,0.004267522540501778,0.4267522540501778
JM Large Cap Fund - Direct Plan,2020-01,2020-01-31,73.1512,-0.004331054833712988,-0.43310548337129884
JM Large Cap Fund - Direct Plan,2020-02,2020-02-28,71.5855,-0.02140361333785379,-2.140361333785379
JM Large Cap Fund - Direct Plan,2020-03,2020-03-31,64.9366,-0.09288054145043334,-9.288054145043334
JM Large Cap Fund - Direct Plan,2020-04,2020-04-30,68.9013,0.061054936661297354,6.105493666129735
JM Large Cap Fund - Direct Plan,2020-05,2020-05-29,67.7155,-0.017210125208087512,-1.7210125208087512
JM Large Cap Fund - Direct Plan,2020-06,2020-06-30,71.0363,0.04904047079324503,4.904047079324503
JM Large Cap Fund - Direct Plan,2020-07,2020-07-31,74.8102,0.053126359340224694,5.312635934022469
JM Large Cap Fund - Direct Plan,2020-08,2020-08-31,76.1958,0.0185215385067814,1.8521538506781399
JM Large Cap Fund - Direct Plan,2020-09,2020-09-30,75.641,-0.007281241223269563,-0.7281241223269563
JM Large Cap Fund - Direct Plan,2020-10,2020-10-30,77.5225,0.02487407622850024,2.487407622850024
JM Large Cap Fund - Direct Plan,2020-11,2020-11-27,83.3648,0.07536263665387488,7.536263665387488
JM Large Cap Fund - Direct Plan,2020-12,2020-12-31,87.707,0.052086732049977824,5.208673204997782
JM Large Cap Fund - Direct Plan,2021-01,2021-01-29,86.3751,-0.015185789047624354,-1.5185789047624354
JM Large Cap Fund - Direct Plan,2021-02,2021-02-26,90.01,0.04208272986080486,4.208272986080486
JM Large Cap Fund - Direct Plan,2021-03,2021-03-31,90.4886,0.005317186979224564,0.5317186979224564
JM Large Cap Fund - Direct Plan,2021-04,2021-04-30,90.4333,-0.0006111267054634828,-0.06111267054634828
JM Large Cap Fund - Direct Plan,2021-05,2021-05-31,94.888,0.049259509494843146,4.925950949484315
JM Large Cap Fund - Direct Plan,2021-06,2021-06-30,96.425,0.016198044009779755,1.6198044009779755
JM Large Cap Fund - Direct Plan,2021-07,2021-07-30,99.2457,0.02925278714026458,2.925278714026458
JM Large Cap Fund - Direct Plan,2021-08,2021-08-31,104.2693,0.050617810141900366,5.061781014190037
JM Large Cap Fund - Direct Plan,2021-09,2021-09-30,107.4976,0.030961174573915784,3.0961174573915784
JM Large Cap Fund - Direct Plan,2021-10,2021-10-29,109.2488,0.016290596255172263,1.6290596255172263
JM Large Cap Fund - Direct Plan,2021-11,2021-11-30,106.1391,-0.02846438587883804,-2.846438587883804
JM Large Cap Fund - Direct Plan,2021-12,2021-12-31,109.2471,0.02928232856694657,2.928232856694657
